,Linkage,Weight
225,"['people', 'rumor']",19.568308790605364
226,"['people', 'Hillary']",22.958583192375006
227,"['people', 'health']",76.8517411033161
228,"['Klepper', 'rumor']",0.8523308527637883
230,"['Klepper', 'health']",3.347407828233933
239,"['man', 'AIDS']",8.971832368872409
231,"['talk', 'rumor']",8.223687218819522
232,"['talk', 'Hillary']",9.648468305650557
233,"['talk', 'health']",32.297358336801665
234,"['rumor', 'Hillary']",0.8523308527637883
235,"['rumor', 'health']",2.8530989687868087
236,"['Hillary', 'health']",3.347407828233933
237,"['man', 'tell']",155.7573571018975
670,"['vote', 'November']",17.805992400744277
