,Linkage,Weight
956,"['brink', 'debate']",0.034029200393295635
995,"['Hillary_Clinton', 'standard']",0.0927897665644524
984,"['falsehood', 'standard']",0.006328212350618077
985,"['falsehood', 'woman']",0.009700565813400588
986,"['falsehood', 'run']",0.004651166899055994
987,"['falsehood', 'office']",0.006328212350618077
988,"['falsehood', 'go']",0.011755511227624343
989,"['falsehood', 'history']",0.010122217464152697
990,"['falsehood', 'look']",0.004651166899055994
991,"['falsehood', 'abhorrent']",0.004651166899055994
992,"['Hillary_Clinton', 'shine']",0.06819946406721972
993,"['Hillary_Clinton', 'hop']",0.09800369697428171
994,"['Hillary_Clinton', 'win.']",1.0
996,"['Hillary_Clinton', 'woman']",0.14223815313034394
957,"['brink', 'hop']",0.006683799610252216
997,"['Hillary_Clinton', 'run']",0.06819946406721972
998,"['Hillary_Clinton', 'office']",0.0927897665644524
999,"['Hillary_Clinton', 'go']",0.17236955434191845
1000,"['Hillary_Clinton', 'history']",0.14842077723918612
1001,"['Hillary_Clinton', 'look']",0.06819946406721972
1002,"['Hillary_Clinton', 'abhorrent']",0.06819946406721972
1003,"['shine', 'debate']",0.034029200393295635
1004,"['shine', 'hop']",0.006683799610252216
1005,"['shine', 'win.']",0.06819946406721972
1006,"['shine', 'standard']",0.006328212350618077
1007,"['shine', 'woman']",0.009700565813400588
983,"['falsehood', 'win.']",0.06819946406721972
982,"['falsehood', 'hop']",0.006683799610252216
981,"['falsehood', 'debate']",0.034029200393295635
980,"['falsehood', 'shine']",0.004651166899055994
958,"['brink', 'win.']",0.06819946406721972
959,"['brink', 'standard']",0.006328212350618077
960,"['brink', 'woman']",0.009700565813400588
961,"['brink', 'run']",0.004651166899055994
962,"['brink', 'office']",0.006328212350618077
963,"['brink', 'go']",0.011755511227624343
964,"['brink', 'history']",0.010122217464152697
965,"['brink', 'look']",0.004651166899055994
966,"['brink', 'abhorrent']",0.004651166899055994
967,"['check', 'falsehood']",0.02325583449527997
968,"['check', 'shine']",0.02325583449527997
677,"['flow', 'Telemundo']",0.06819946406721972
969,"['check', 'hop']",0.033418998051261084
970,"['check', 'win.']",0.34099732033609864
971,"['check', 'standard']",0.03164106175309039
972,"['check', 'woman']",0.04850282906700294
973,"['check', 'run']",0.02325583449527997
974,"['check', 'office']",0.03164106175309039
975,"['check', 'go']",0.058777556138121724
976,"['check', 'history']",0.050611087320763484
977,"['check', 'look']",0.02325583449527997
978,"['check', 'abhorrent']",0.02325583449527997
979,"['falsehood', 'Hillary_Clinton']",0.06819946406721972
678,"['flow', 'say']",0.034669788957828636
560,"['Over', 'Team']",1.0
676,"['flow', 'Univision']",0.06819946406721972
337,"['pledge', 'screen']",0.004651166899055994
326,"['pledge', 'help']",0.0075655655261638805
327,"['pledge', 'expose']",0.004651166899055994
328,"['pledge', 'assertion']",0.004651166899055994
329,"['pledge', 'flow']",0.004651166899055994
330,"['pledge', 'debate']",0.034029200393295635
331,"['pledge', 'broadcast']",0.004651166899055994
332,"['pledge', 'Univision']",0.06819946406721972
333,"['pledge', 'Telemundo']",0.06819946406721972
334,"['pledge', 'say']",0.034669788957828636
335,"['pledge', 'use']",0.004651166899055994
336,"['pledge', 'sort']",0.004651166899055994
340,"['offer', 'comment']",0.005175416508678029
324,"['pledge', 'Team']",0.06819946406721972
341,"['offer', 'candidate']",0.01395350069716798
342,"['offer', 'wrong']",0.004651166899055994
343,"['offer', 'Unleashes']",0.06819946406721972
344,"['offer', 'Morning']",0.06819946406721972
345,"['offer', 'Tweetstorm']",0.06819946406721972
346,"['offer', 'Panic']",0.06819946406721972
347,"['offer', 'Over']",0.06819946406721972
348,"['offer', 'Leaks']",0.06819946406721972
349,"['offer', 'From']",0.06819946406721972
350,"['offer', 'Mueller']",0.06819946406721972
351,"['offer', 'Team']",0.06819946406721972
325,"['pledge', 'fact-checking']",0.06819946406721972
323,"['pledge', 'Mueller']",0.06819946406721972
205,"['news', 'From']",0.22460005887513773
218,"['news', 'use']",0.01531760364475039
207,"['news', 'Team']",0.22460005887513773
208,"['news', 'fact-checking']",0.22460005887513773
209,"['news', 'help']",0.0249155398189831
210,"['news', 'expose']",0.01531760364475039
211,"['news', 'assertion']",0.01531760364475039
212,"['news', 'flow']",0.01531760364475039
213,"['news', 'debate']",0.11206774886493093
214,"['news', 'broadcast']",0.01531760364475039
215,"['news', 'Univision']",0.22460005887513773
216,"['news', 'Telemundo']",0.22460005887513773
217,"['news', 'say']",0.11417738757363166
219,"['news', 'sort']",0.01531760364475039
322,"['pledge', 'From']",0.06819946406721972
220,"['news', 'screen']",0.01531760364475039
310,"['pledge', 'offer']",0.004651166899055994
313,"['pledge', 'comment']",0.005175416508678029
314,"['pledge', 'candidate']",0.01395350069716798
315,"['pledge', 'wrong']",0.004651166899055994
316,"['pledge', 'Unleashes']",0.06819946406721972
317,"['pledge', 'Morning']",0.06819946406721972
318,"['pledge', 'Tweetstorm']",0.06819946406721972
319,"['pledge', 'Panic']",0.06819946406721972
320,"['pledge', 'Over']",0.06819946406721972
321,"['pledge', 'Leaks']",0.06819946406721972
352,"['offer', 'fact-checking']",0.06819946406721972
353,"['offer', 'help']",0.0075655655261638805
354,"['offer', 'expose']",0.004651166899055994
440,"['candidate', 'Over']",0.20459839220165915
429,"['comment', 'Univision']",0.07588646889625059
430,"['comment', 'Telemundo']",0.07588646889625059
431,"['comment', 'say']",0.03857754452138602
432,"['comment', 'use']",0.005175416508678029
433,"['comment', 'sort']",0.005175416508678029
434,"['comment', 'screen']",0.005175416508678029
435,"['candidate', 'wrong']",0.01395350069716798
436,"['candidate', 'Unleashes']",0.20459839220165915
437,"['candidate', 'Morning']",0.20459839220165915
438,"['candidate', 'Tweetstorm']",0.20459839220165915
439,"['candidate', 'Panic']",0.20459839220165915
441,"['candidate', 'Leaks']",0.20459839220165915
355,"['offer', 'assertion']",0.004651166899055994
442,"['candidate', 'From']",0.20459839220165915
443,"['candidate', 'Mueller']",0.20459839220165915
444,"['candidate', 'Team']",0.20459839220165915
445,"['candidate', 'fact-checking']",0.20459839220165915
446,"['candidate', 'help']",0.022696696578491642
447,"['candidate', 'expose']",0.01395350069716798
448,"['candidate', 'assertion']",0.01395350069716798
449,"['candidate', 'flow']",0.01395350069716798
450,"['candidate', 'broadcast']",0.01395350069716798
451,"['candidate', 'Univision']",0.20459839220165915
452,"['candidate', 'Telemundo']",0.20459839220165915
428,"['comment', 'broadcast']",0.005175416508678029
427,"['comment', 'debate']",0.037864752935079515
426,"['comment', 'flow']",0.005175416508678029
425,"['comment', 'assertion']",0.005175416508678029
356,"['offer', 'flow']",0.004651166899055994
357,"['offer', 'debate']",0.034029200393295635
358,"['offer', 'broadcast']",0.004651166899055994
359,"['offer', 'Univision']",0.06819946406721972
360,"['offer', 'Telemundo']",0.06819946406721972
361,"['offer', 'say']",0.034669788957828636
362,"['offer', 'use']",0.004651166899055994
363,"['offer', 'sort']",0.004651166899055994
364,"['offer', 'screen']",0.004651166899055994
411,"['comment', 'candidate']",0.015526249526034085
412,"['comment', 'wrong']",0.005175416508678029
413,"['comment', 'Unleashes']",0.07588646889625059
414,"['comment', 'Morning']",0.07588646889625059
415,"['comment', 'Tweetstorm']",0.07588646889625059
416,"['comment', 'Panic']",0.07588646889625059
417,"['comment', 'Over']",0.07588646889625059
418,"['comment', 'Leaks']",0.07588646889625059
419,"['comment', 'From']",0.07588646889625059
420,"['comment', 'Mueller']",0.07588646889625059
421,"['comment', 'Team']",0.07588646889625059
422,"['comment', 'fact-checking']",0.07588646889625059
423,"['comment', 'help']",0.008418307399276698
424,"['comment', 'expose']",0.005175416508678029
206,"['news', 'Mueller']",0.22460005887513773
204,"['news', 'Leaks']",0.22460005887513773
454,"['candidate', 'use']",0.01395350069716798
41,"['Holt', 'Hillary_Clinton']",1.0
30,"['Lester', 'Holt']",1.0
31,"['Lester', 'moderator']",0.2251268819108646
32,"['Lester', 'debate']",0.4989658035986221
33,"['Lester', 'Donald_Trump']",1.0
34,"['Lester', 'Hillary_Clinton']",1.0
35,"['Lester', 'fact']",0.34099732033609864
36,"['Lester', 'check']",0.34099732033609864
37,"['Lester', 'candidate']",0.20459839220165915
38,"['Holt', 'moderator']",0.2251268819108646
39,"['Holt', 'debate']",0.4989658035986221
40,"['Holt', 'Donald_Trump']",1.0
42,"['Holt', 'fact']",0.34099732033609864
28,"['News', 'check']",0.34099732033609864
43,"['Holt', 'check']",0.34099732033609864
47,"['moderator', 'Hillary_Clinton']",0.2251268819108646
48,"['moderator', 'fact']",0.07676766346722615
49,"['moderator', 'check']",0.07676766346722615
50,"['moderator', 'candidate']",0.046060598080335684
56,"['Donald_Trump', 'Hillary_Clinton']",1.0
57,"['Donald_Trump', 'fact']",0.34099732033609864
58,"['Donald_Trump', 'check']",0.34099732033609864
59,"['Donald_Trump', 'candidate']",0.20459839220165915
60,"['Hillary_Clinton', 'fact']",0.34099732033609864
62,"['Hillary_Clinton', 'candidate']",0.20459839220165915
29,"['News', 'candidate']",0.20459839220165915
27,"['News', 'fact']",0.34099732033609864
203,"['news', 'Over']",0.22460005887513773
13,"['NBC', 'Holt']",1.0
2,"['hint', 'Lester']",0.06819946406721972
3,"['hint', 'Holt']",0.06819946406721972
4,"['hint', 'moderator']",0.015353532693445228
5,"['hint', 'debate']",0.034029200393295635
6,"['hint', 'Donald_Trump']",0.06819946406721972
7,"['hint', 'Hillary_Clinton']",0.06819946406721972
8,"['hint', 'fact']",0.02325583449527997
9,"['hint', 'check']",0.02325583449527997
10,"['hint', 'candidate']",0.01395350069716798
11,"['NBC', 'News']",1.0
12,"['NBC', 'Lester']",1.0
14,"['NBC', 'moderator']",0.2251268819108646
26,"['News', 'Hillary_Clinton']",1.0
15,"['NBC', 'debate']",0.4989658035986221
16,"['NBC', 'Donald_Trump']",1.0
17,"['NBC', 'Hillary_Clinton']",1.0
18,"['NBC', 'fact']",0.34099732033609864
19,"['NBC', 'check']",0.34099732033609864
20,"['NBC', 'candidate']",0.20459839220165915
21,"['News', 'Lester']",1.0
22,"['News', 'Holt']",1.0
23,"['News', 'moderator']",0.2251268819108646
24,"['News', 'debate']",0.4989658035986221
25,"['News', 'Donald_Trump']",1.0
66,"['course', 'Trump']",0.0927897665644524
67,"['course', 'say']",0.04717048246984701
68,"['course', 'anything']",0.010293439526282682
152,"['matter', 'say']",0.04982102920686269
141,"['matter', 'Mueller']",0.09800369697428171
142,"['matter', 'Team']",0.09800369697428171
143,"['matter', 'fact-checking']",0.09800369697428171
144,"['matter', 'help']",0.010871836038688448
145,"['matter', 'expose']",0.006683799610252216
146,"['matter', 'assertion']",0.006683799610252216
147,"['matter', 'flow']",0.006683799610252216
148,"['matter', 'debate']",0.04890049341640832
149,"['matter', 'broadcast']",0.006683799610252216
150,"['matter', 'Univision']",0.09800369697428171
151,"['matter', 'Telemundo']",0.09800369697428171
153,"['matter', 'use']",0.006683799610252216
69,"['course', 'please']",0.006328212350618077
154,"['matter', 'sort']",0.006683799610252216
155,"['matter', 'screen']",0.006683799610252216
192,"['news', 'pledge']",0.01531760364475039
193,"['news', 'offer']",0.01531760364475039
196,"['news', 'comment']",0.01704410538192419
197,"['news', 'candidate']",0.045952810934251166
198,"['news', 'wrong']",0.01531760364475039
199,"['news', 'Unleashes']",0.22460005887513773
200,"['news', 'Morning']",0.22460005887513773
201,"['news', 'Tweetstorm']",0.22460005887513773
202,"['news', 'Panic']",0.22460005887513773
140,"['matter', 'From']",0.09800369697428171
139,"['matter', 'Leaks']",0.09800369697428171
138,"['matter', 'Over']",0.09800369697428171
137,"['matter', 'Panic']",0.09800369697428171
70,"['course', 'hold']",0.012656424701236154
71,"['course', 'Hillary_Clinton']",0.0927897665644524
73,"['Trump', 'anything']",0.11093291757699153
74,"['Trump', 'please']",0.06819946406721972
77,"['say', 'anything']",0.0563937106174284
78,"['say', 'please']",0.034669788957828636
79,"['say', 'hold']",0.06933957791565727
80,"['say', 'Hillary_Clinton']",0.5083586716115087
81,"['anything', 'please']",0.0075655655261638805
82,"['anything', 'hold']",0.015131131052327761
83,"['anything', 'Hillary_Clinton']",0.11093291757699153
84,"['please', 'hold']",0.009302333798111987
85,"['please', 'Hillary_Clinton']",0.06819946406721972
86,"['hold', 'Hillary_Clinton']",0.13639892813443943
123,"['matter', 'news']",0.02201163611040483
127,"['matter', 'pledge']",0.006683799610252216
128,"['matter', 'offer']",0.006683799610252216
131,"['matter', 'comment']",0.007437154502156397
132,"['matter', 'candidate']",0.020051398830756646
133,"['matter', 'wrong']",0.006683799610252216
134,"['matter', 'Unleashes']",0.09800369697428171
135,"['matter', 'Morning']",0.09800369697428171
136,"['matter', 'Tweetstorm']",0.09800369697428171
453,"['candidate', 'say']",0.10400936687348591
455,"['candidate', 'sort']",0.01395350069716798
675,"['flow', 'broadcast']",0.004651166899055994
607,"['Mueller', 'help']",0.11093291757699153
596,"['From', 'flow']",0.06819946406721972
597,"['From', 'debate']",0.4989658035986221
598,"['From', 'broadcast']",0.06819946406721972
599,"['From', 'Univision']",1.0
600,"['From', 'Telemundo']",1.0
601,"['From', 'say']",0.5083586716115087
602,"['From', 'use']",0.06819946406721972
603,"['From', 'sort']",0.06819946406721972
604,"['From', 'screen']",0.06819946406721972
605,"['Mueller', 'Team']",1.0
606,"['Mueller', 'fact-checking']",1.0
608,"['Mueller', 'expose']",0.06819946406721972
594,"['From', 'expose']",0.06819946406721972
609,"['Mueller', 'assertion']",0.06819946406721972
610,"['Mueller', 'flow']",0.06819946406721972
611,"['Mueller', 'debate']",0.4989658035986221
612,"['Mueller', 'broadcast']",0.06819946406721972
613,"['Mueller', 'Univision']",1.0
614,"['Mueller', 'Telemundo']",1.0
615,"['Mueller', 'say']",0.5083586716115087
616,"['Mueller', 'use']",0.06819946406721972
617,"['Mueller', 'sort']",0.06819946406721972
618,"['Mueller', 'screen']",0.06819946406721972
619,"['Team', 'fact-checking']",1.0
595,"['From', 'assertion']",0.06819946406721972
593,"['From', 'help']",0.11093291757699153
566,"['Over', 'debate']",0.4989658035986221
579,"['Leaks', 'expose']",0.06819946406721972
568,"['Over', 'Univision']",1.0
569,"['Over', 'Telemundo']",1.0
570,"['Over', 'say']",0.5083586716115087
571,"['Over', 'use']",0.06819946406721972
572,"['Over', 'sort']",0.06819946406721972
573,"['Over', 'screen']",0.06819946406721972
574,"['Leaks', 'From']",1.0
575,"['Leaks', 'Mueller']",1.0
576,"['Leaks', 'Team']",1.0
577,"['Leaks', 'fact-checking']",1.0
578,"['Leaks', 'help']",0.11093291757699153
580,"['Leaks', 'assertion']",0.06819946406721972
592,"['From', 'fact-checking']",1.0
581,"['Leaks', 'flow']",0.06819946406721972
582,"['Leaks', 'debate']",0.4989658035986221
583,"['Leaks', 'broadcast']",0.06819946406721972
584,"['Leaks', 'Univision']",1.0
585,"['Leaks', 'Telemundo']",1.0
586,"['Leaks', 'say']",0.5083586716115087
587,"['Leaks', 'use']",0.06819946406721972
588,"['Leaks', 'sort']",0.06819946406721972
589,"['Leaks', 'screen']",0.06819946406721972
590,"['From', 'Mueller']",1.0
591,"['From', 'Team']",1.0
620,"['Team', 'help']",0.11093291757699153
621,"['Team', 'expose']",0.06819946406721972
622,"['Team', 'assertion']",0.06819946406721972
662,"['expose', 'use']",0.004651166899055994
651,"['help', 'say']",0.0563937106174284
652,"['help', 'use']",0.0075655655261638805
653,"['help', 'sort']",0.0075655655261638805
654,"['help', 'screen']",0.0075655655261638805
655,"['expose', 'assertion']",0.004651166899055994
656,"['expose', 'flow']",0.004651166899055994
657,"['expose', 'debate']",0.034029200393295635
658,"['expose', 'broadcast']",0.004651166899055994
659,"['expose', 'Univision']",0.06819946406721972
660,"['expose', 'Telemundo']",0.06819946406721972
661,"['expose', 'say']",0.034669788957828636
663,"['expose', 'sort']",0.004651166899055994
623,"['Team', 'flow']",0.06819946406721972
664,"['expose', 'screen']",0.004651166899055994
665,"['assertion', 'flow']",0.004651166899055994
666,"['assertion', 'debate']",0.034029200393295635
667,"['assertion', 'broadcast']",0.004651166899055994
668,"['assertion', 'Univision']",0.06819946406721972
669,"['assertion', 'Telemundo']",0.06819946406721972
670,"['assertion', 'say']",0.034669788957828636
671,"['assertion', 'use']",0.004651166899055994
672,"['assertion', 'sort']",0.004651166899055994
673,"['assertion', 'screen']",0.004651166899055994
674,"['flow', 'debate']",0.034029200393295635
650,"['help', 'Telemundo']",0.11093291757699153
649,"['help', 'Univision']",0.11093291757699153
648,"['help', 'broadcast']",0.0075655655261638805
647,"['help', 'debate']",0.055351732364343285
624,"['Team', 'debate']",0.4989658035986221
625,"['Team', 'broadcast']",0.06819946406721972
626,"['Team', 'Univision']",1.0
627,"['Team', 'Telemundo']",1.0
628,"['Team', 'say']",0.5083586716115087
629,"['Team', 'use']",0.06819946406721972
630,"['Team', 'sort']",0.06819946406721972
631,"['Team', 'screen']",0.06819946406721972
632,"['fact-checking', 'help']",0.11093291757699153
633,"['fact-checking', 'expose']",0.06819946406721972
634,"['fact-checking', 'assertion']",0.06819946406721972
635,"['fact-checking', 'flow']",0.06819946406721972
636,"['fact-checking', 'debate']",0.4989658035986221
637,"['fact-checking', 'broadcast']",0.06819946406721972
638,"['fact-checking', 'Univision']",1.0
639,"['fact-checking', 'Telemundo']",1.0
640,"['fact-checking', 'say']",0.5083586716115087
641,"['fact-checking', 'use']",0.06819946406721972
642,"['fact-checking', 'sort']",0.06819946406721972
643,"['fact-checking', 'screen']",0.06819946406721972
644,"['help', 'expose']",0.0075655655261638805
645,"['help', 'assertion']",0.0075655655261638805
646,"['help', 'flow']",0.0075655655261638805
567,"['Over', 'broadcast']",0.06819946406721972
565,"['Over', 'flow']",0.06819946406721972
456,"['candidate', 'screen']",0.01395350069716798
496,"['Unleashes', 'say']",0.5083586716115087
485,"['Unleashes', 'Mueller']",1.0
486,"['Unleashes', 'Team']",1.0
487,"['Unleashes', 'fact-checking']",1.0
488,"['Unleashes', 'help']",0.11093291757699153
489,"['Unleashes', 'expose']",0.06819946406721972
490,"['Unleashes', 'assertion']",0.06819946406721972
491,"['Unleashes', 'flow']",0.06819946406721972
492,"['Unleashes', 'debate']",0.4989658035986221
493,"['Unleashes', 'broadcast']",0.06819946406721972
494,"['Unleashes', 'Univision']",1.0
495,"['Unleashes', 'Telemundo']",1.0
497,"['Unleashes', 'use']",0.06819946406721972
483,"['Unleashes', 'Leaks']",1.0
498,"['Unleashes', 'sort']",0.06819946406721972
499,"['Unleashes', 'screen']",0.06819946406721972
500,"['Morning', 'Tweetstorm']",1.0
501,"['Morning', 'Panic']",1.0
502,"['Morning', 'Over']",1.0
503,"['Morning', 'Leaks']",1.0
504,"['Morning', 'From']",1.0
505,"['Morning', 'Mueller']",1.0
506,"['Morning', 'Team']",1.0
507,"['Morning', 'fact-checking']",1.0
508,"['Morning', 'help']",0.11093291757699153
484,"['Unleashes', 'From']",1.0
482,"['Unleashes', 'Over']",1.0
564,"['Over', 'assertion']",0.06819946406721972
468,"['wrong', 'expose']",0.004651166899055994
457,"['wrong', 'Unleashes']",0.06819946406721972
458,"['wrong', 'Morning']",0.06819946406721972
459,"['wrong', 'Tweetstorm']",0.06819946406721972
460,"['wrong', 'Panic']",0.06819946406721972
461,"['wrong', 'Over']",0.06819946406721972
462,"['wrong', 'Leaks']",0.06819946406721972
463,"['wrong', 'From']",0.06819946406721972
464,"['wrong', 'Mueller']",0.06819946406721972
465,"['wrong', 'Team']",0.06819946406721972
466,"['wrong', 'fact-checking']",0.06819946406721972
467,"['wrong', 'help']",0.0075655655261638805
469,"['wrong', 'assertion']",0.004651166899055994
481,"['Unleashes', 'Panic']",1.0
470,"['wrong', 'flow']",0.004651166899055994
471,"['wrong', 'debate']",0.034029200393295635
472,"['wrong', 'broadcast']",0.004651166899055994
473,"['wrong', 'Univision']",0.06819946406721972
474,"['wrong', 'Telemundo']",0.06819946406721972
475,"['wrong', 'say']",0.034669788957828636
476,"['wrong', 'use']",0.004651166899055994
477,"['wrong', 'sort']",0.004651166899055994
478,"['wrong', 'screen']",0.004651166899055994
479,"['Unleashes', 'Morning']",1.0
480,"['Unleashes', 'Tweetstorm']",1.0
509,"['Morning', 'expose']",0.06819946406721972
510,"['Morning', 'assertion']",0.06819946406721972
511,"['Morning', 'flow']",0.06819946406721972
551,"['Panic', 'Univision']",1.0
540,"['Panic', 'Leaks']",1.0
541,"['Panic', 'From']",1.0
542,"['Panic', 'Mueller']",1.0
543,"['Panic', 'Team']",1.0
544,"['Panic', 'fact-checking']",1.0
545,"['Panic', 'help']",0.11093291757699153
546,"['Panic', 'expose']",0.06819946406721972
547,"['Panic', 'assertion']",0.06819946406721972
548,"['Panic', 'flow']",0.06819946406721972
549,"['Panic', 'debate']",0.4989658035986221
550,"['Panic', 'broadcast']",0.06819946406721972
552,"['Panic', 'Telemundo']",1.0
512,"['Morning', 'debate']",0.4989658035986221
553,"['Panic', 'say']",0.5083586716115087
554,"['Panic', 'use']",0.06819946406721972
555,"['Panic', 'sort']",0.06819946406721972
556,"['Panic', 'screen']",0.06819946406721972
557,"['Over', 'Leaks']",1.0
558,"['Over', 'From']",1.0
559,"['Over', 'Mueller']",1.0
1,"['hint', 'News']",0.06819946406721972
561,"['Over', 'fact-checking']",1.0
562,"['Over', 'help']",0.11093291757699153
563,"['Over', 'expose']",0.06819946406721972
539,"['Panic', 'Over']",1.0
538,"['Tweetstorm', 'screen']",0.06819946406721972
537,"['Tweetstorm', 'sort']",0.06819946406721972
536,"['Tweetstorm', 'use']",0.06819946406721972
513,"['Morning', 'broadcast']",0.06819946406721972
514,"['Morning', 'Univision']",1.0
515,"['Morning', 'Telemundo']",1.0
516,"['Morning', 'say']",0.5083586716115087
517,"['Morning', 'use']",0.06819946406721972
518,"['Morning', 'sort']",0.06819946406721972
519,"['Morning', 'screen']",0.06819946406721972
520,"['Tweetstorm', 'Panic']",1.0
521,"['Tweetstorm', 'Over']",1.0
522,"['Tweetstorm', 'Leaks']",1.0
523,"['Tweetstorm', 'From']",1.0
524,"['Tweetstorm', 'Mueller']",1.0
525,"['Tweetstorm', 'Team']",1.0
526,"['Tweetstorm', 'fact-checking']",1.0
527,"['Tweetstorm', 'help']",0.11093291757699153
528,"['Tweetstorm', 'expose']",0.06819946406721972
529,"['Tweetstorm', 'assertion']",0.06819946406721972
530,"['Tweetstorm', 'flow']",0.06819946406721972
531,"['Tweetstorm', 'debate']",0.4989658035986221
532,"['Tweetstorm', 'broadcast']",0.06819946406721972
533,"['Tweetstorm', 'Univision']",1.0
534,"['Tweetstorm', 'Telemundo']",1.0
535,"['Tweetstorm', 'say']",0.5083586716115087
1120,"['journalism', 'die']",0.004651166899055994
